name,url,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
大东北(和平里店) 分店,/shop/508415,东北菜,朝阳区樱花园东街14号 64217988,东北菜 婚宴酒店 对外经贸,锅包肉 东北拉皮 东北乱炖,51,6.7,7.4,7,397,116.43167,39.976257
一味一诚烤全鱼(双井店) 分店,/shop/5611855,川菜,朝阳区广渠路西口甲18号2楼 67795773,烤鱼 双井,烤鱼 香辣烤鱼 酸梅汤,67,8.7,8.4,8.5,396,116.48347,39.898674
北平楼(惠新里店) 分店,/shop/2262031,北京菜,朝阳区惠新东街19号惠桥饭店2楼 64918115,家常菜 婚宴酒店 对外经贸,灌肠 烤鸭 豌豆黄,66,8.1,8.1,7.8,396,116.43067,39.984524
俺爹俺娘肉丁大包粥店(朝阳公园...,/shop/507557,小吃快餐,朝阳区朝阳公园南路1-10号 65910231,包子 朝阳公园/团结湖,包子 桂花南瓜粥 黄酱肉丁包,32,6.1,6.3,6.1,396,116.48123,39.942398
顺风123 (暂停营业),/shop/4189533,川菜,朝阳区工人体育场西路 65512123,川菜 婚宴酒店 三里屯,顺风冷面鸡 青元粉蒸肉 毛血旺,91,8.2,8.6,8.3,394,116.45041,39.939407
力力餐厅,/shop/5151440,小吃快餐 川菜,东城区鲜鱼口大街B9号 ,川菜 其他小吃 前门,凉面 担担面 酸辣粉,20,8.5,7.3,7.4,394,116.40473,39.902393
江边诱惑巫山烤全鱼(交大店) 分店,/shop/3919198,川菜,海淀区交通大学路交大南门附近 82162873,烤鱼 北下关,香辣烤鱼 烤鱼 豆豉烤鱼,50,8,7.8,7.5,394,116.34948,39.958202
好伦哥(天通苑店) 分店,/shop/2713000,自助餐,昌平区立汤路186号龙德广场B1楼101号 84818061,自助餐 天通苑,鸡翅 水果沙拉 披萨,49,8,8.3,8.2,394,116.422676,40.066105
大鸭梨烤鸭店(右安门店) 分店,/shop/515902,北京菜,丰台区右安门外开阳里五区6号 63516188,烤鸭 婚宴酒店 开阳里,烤鸭 宫保鸡丁 水煮鱼,63,8,8.1,8.1,394,116.37686,39.87172
汉丽轩烤肉超市(白纸坊店) 分店,/shop/3102322,自助餐,西城区广安门南街54号 飘HOME酒店1楼 63533239,自助餐 韩国料理 右安门,培根 五花肉 玉米汁,47,6.8,6.2,6.7,393,116.35794,39.88115
东北三江活鱼村(交大店) 分店,/shop/4515514,东北菜,海淀区高梁桥斜街28号 57213311,东北菜 北下关,大马哈鱼 宽粉 冻豆腐,56,8.2,7.9,8,393,116.34673,39.95424
陈阿婆鱼火锅(清华店) 分店,/shop/2922049,火锅,海淀区双清路88号华源世纪商务楼2楼 82526138,鱼火锅 五道口,梭边鱼 鸭血 嫩牛肉,71,7.2,7.4,7.1,392,116.34127,40.00206
一口猪千禧大酒楼,/shop/4093675,东北菜,东城区东直门外大街42号宇飞大厦5楼 64130909,粤菜 东北菜 东直门,南瓜粥 多宝鱼 猪仔包,130,8.3,9,8.8,391,116.44412,39.94668
九头鸟酒家(上地店) 分店,/shop/3687757,湖北菜,海淀区上地七街东北旺路2号 62979650,湖北菜 婚宴酒店 上地,剁椒鱼头 黄豆猪蹄 排骨藕汤,62,8,8.2,8.1,391,116.3088,40.04952
俏江南(置地星座店) 分店,/shop/571274,川菜,西城区华远路7号7-1号 58518498,川菜 婚宴酒店 西单,江石滚肥牛 麻酱油麦菜 毛血旺,131,8.3,8.5,8.5,390,0,0
银滩金汤酒楼(望馨店) 分店,/shop/512505,火锅,朝阳区望京利泽西园望馨商业中心5楼 64704958,其他火锅 望京,虾滑 各类菌 竹荪,127,8.6,8.3,8.6,389,116.46907,40.01444
南锣肥猫(悠唐生活广场店) 分店,/shop/8008917,川菜,朝阳区三丰北里2号楼悠唐生活广场4层 59775927,香锅 烤鱼 朝外大街,麻辣香锅 烤鱼 南瓜粥,80,8.2,8.5,8.7,389,116.44699,39.927547
好伦哥(西坝河店) 分店,/shop/513379,自助餐,朝阳区西坝河东里83号楼商业用楼2楼 64655007,自助餐 左家庄,鸡翅 PIZZA 水果,47,7.4,7.9,8,389,116.45102,39.970676
四叶(三里屯店) 分店,/shop/5255451,日本,朝阳区三里屯北小街2号 64642365,日本料理 三里屯,刺身 所有寿司 海胆,472,9.5,9.2,9.2,388,116.45956,39.95149
滇草香云南原生态汤火锅(富力店) 分店,/shop/4223031,火锅,朝阳区东三环中路65号富力广场3楼335-337号 59037587,其他火锅 双井,米酒 酸汤锅底 建水豆腐,104,8.5,8.8,8.4,388,116.467514,39.89955
大鸭梨烤鸭店(西三旗店) 分店,/shop/511298,北京菜,海淀区西三旗桥东新都东路1号 82906615,烤鸭 婚宴酒店 清河,烤鸭 咸蛋黄焗南瓜 精品烤鸭,58,7.4,7.7,7.1,388,116.33847,40.06223
潮汕砂锅粥(灯市口店) 分店,/shop/6042860,小吃快餐,东城区灯市口干面胡同69号 85111004,粥店 王府井/东单,干贝虾蟹粥 蛋黄流沙包 虾粥,76,8.8,7.9,8.3,388,116.42646,39.9233
君濠名轩大酒楼,/shop/2097250,海鲜,西城区黄寺大街26号德胜置业大厦1-3楼 82960009,海鲜 婚宴酒店 德外大街 安贞,叉烧酥 虾饺 红豆糕,75,7.4,7.7,7.4,387,116.38883,39.968025
俏江南(方恒店) 分店,/shop/2545435,川菜,朝阳区阜通东大街6号院4号楼方恒购物中心3楼3-16号 84785315,川菜 望京,江石滚肥牛 毛血旺 金牌水煮鱼,139,7.6,8.4,8,386,116.48868,39.995537
厚味居老北京炙子烤肉(南纬路店) 分店,/shop/2107303,小吃快餐,西城区西南纬路31号院西11-2号 63038599,烧烤 虎坊桥,烤牛肉 烤羊肉 烤面,66,8.5,6.6,7.4,386,116.398155,39.887287
西门烤翅(清华西门总店) 分店,/shop/2410459,小吃快餐,海淀区水磨石中街1排2号 51290513,烧烤 五道口,蜜汁烤翅 烤翅 麻辣烤翅,46,7.5,6.3,6.4,385,116.32221,40.007954
南国水乡生态美食广场,/shop/512508,川菜,丰台区玉泉营世界花卉大观园旁 87500199,鲁菜 婚宴酒店 草桥,南国一品南瓜飘 烤乳鸽 椒香鱼片,80,6.8,8.3,6.9,385,116.34953,39.85317
九头鸟酒家(双井店) 分店,/shop/3480967,湖北菜,朝阳区广渠路6号 58470023,湖北菜 婚宴酒店 大望路,热干面 武昌鱼 黄豆炖猪蹄,60,8.2,8,8.2,385,116.486916,39.898743
福寿斋,/shop/513269,北京菜,顺义区顺义区京密路枯柳树环岛北1公里东 80491245,北京菜,涮羊肉 羊肉串 鲜羊肉,67,8.9,6.9,7.8,385,116.57459,40.130688
宝华馨,/shop/5254078,北京菜,西城区西四北大街58号 66112681,家常菜 西四,酱肉 清酱肉 摊鸡蛋,38,8,7,7.9,385,116.37979,39.93623
盛芳艺园生态美食城,/shop/515933,北京菜,丰台区南四环花乡汾庄488号 83799588,家常菜 婚宴酒店 花乡,烤羊排 水煮鱼 黑豆浆,77,7,8.9,7.5,384,116.328476,39.805176
老边饺子馆(塔院店) 分店,/shop/508302,小吃快餐,海淀区北土城西路179号 62352308,饺子 婚宴酒店 北太平庄,三鲜饺子 三鲜蒸饺 猪肉大葱,40,6.5,5.1,4.8,384,116.367775,39.98272
呷哺呷哺(庄胜崇光店) 分店,/shop/511557,火锅,西城区宣武门外大街8号庄胜崇光商场6楼 ,其他火锅 宣武门,小料 豆皮 金针菇,39,7.8,6.4,6.8,384,116.381615,39.90183
护国寺小吃店(东四店) 分店,/shop/2006086,小吃快餐,东城区东四北大街214号 64021798,老北京小吃 东四,奶油炸糕 豌豆黄 面茶,15,7.5,6.7,6.6,383,116.42379,39.938717
草菁菁时尚火锅店(复兴门店) 分店,/shop/1969126,火锅,西城区复兴门内大街99号 66061118,其他火锅 复兴门,烧饼 小肋卷 水晶山楂,150,7.9,8.2,8,382,116.36555,39.913895
太熟悉家常菜(柳芳店) 分店,/shop/513257,北京菜,朝阳区柳芳北里左家庄西街12号 64623033,家常菜 婚宴酒店 左家庄,宫保鸡丁 烤鸭 水煮鱼,51,7.5,7.4,7,381,116.44598,39.961243
黄记煌三汁焖锅(地坛东门店) 分店,/shop/1899544,川菜 火锅,东城区和平里南街五区5号楼D6号铺 84228062,火锅 香锅 和平里,鲶鱼锅 泡饼 鸡翅锅,52,7.7,7.4,7.7,381,116.43017,39.96034
宝源饺子屋,/shop/562433,小吃快餐,朝阳区麦子店街6号楼北侧 65864967,饺子 亮马桥/三元桥,饺子 各种饺子 五彩茄子,55,8.6,7.9,8.1,381,116.47533,39.951103
没名儿生煎(魏公村店) 分店,/shop/8712252,小吃快餐,海淀区民族大学西路18号 4008965880,其他小吃 魏公村,没名儿生煎 生煎包 汤包,20,8.4,8.2,8.3,380,116.32398,39.96006
三石铁板烧(台湾街店) 分店,/shop/5335930,日本,石景山区台湾街 81888188,日式自助 鲁谷,意大利奶冻 三文鱼 烤鳗鱼,190,8.1,8.6,8.1,378,116.24522,39.909878
眉州东坡酒楼(通州店) 分店,/shop/4210836,川菜,通州区中仓路10号 57393088,川菜 婚宴酒店 新华大街,东坡肘子 宫保鸡丁 东坡香肠,73,8.8,8.9,8.7,378,116.67153,39.912914
呷哺呷哺(北辰时代店) 分店,/shop/3056350,火锅,朝阳区北辰东路8号北辰时代大厦B1楼 ,其他火锅 亚运村,麻酱 羊肉 肥牛,43,8.2,7.6,7.9,378,116.41277,39.997223
俞家小院猪脚巷(簋街一店) 分店,/shop/5305139,川菜,东城区东直门内大街252号 64042387,川菜 东直门,烤猪蹄 土豆泥 烤猪排,69,8.7,8.1,8.4,377,116.4252,39.94676
顺兴川菜,/shop/4074934,川菜,朝阳区西大望路甲16号院3号楼 87958288,川菜 大望路,毛血旺 椒麻鸡 麻婆豆腐,102,8.5,8.9,8.4,377,116.48445,39.905018
山城辣妹子重庆火锅(呼家楼北街... 分店,/shop/1913044,火锅,朝阳区呼家楼北街甲2号楼 65868386,重庆火锅 朝阳公园/团结湖,火锅 麻团 烧饼,67,8.4,8.1,8.3,377,116.47538,39.928158
九朝会(望京店) 分店,/shop/2863447,北京菜,朝阳区北四环东路39-1号 64395899,婚宴酒店 湘菜 望京,特色:葱烧海参??出水芙蓉??水煮鱼,415,9.1,9.3,9.3,377,116.462616,39.98829
比格比萨(海学店) 分店,/shop/511664,西餐 自助餐,海淀区学院路7号弘彧大厦1楼西侧 82373237,比萨 自助餐 五道口,烤鸡翅 pizza 鸡翅,49,7.6,7.7,7.6,377,148.03395,40.005844
西三旗生态园,/shop/2043706,北京菜,海淀区清河小营西小口路27号 82905656,家常菜 婚宴酒店 清河,玉米汁 烤鸭 水煮鱼,88,6.5,8.5,7.1,376,116.34679,40.053432
萨莉亚(五道口店) 分店,/shop/4733276,西餐,海淀区成府路28号五道口华联商厦B1楼 62666882,西式简餐 五道口,意大利面 金枪鱼沙拉 烤肠,34,8.4,8.2,8.3,376,116.34618,39.9977
口福居火锅(西单店) 分店,/shop/2501122,火锅,西城区华远街9号置地星座商业中心1楼 58519066,涮羊肉 西单,羊肉 肥牛 麻酱烧饼,86,8.4,8.4,8.1,376,116.37774,39.915348
华天新城小吃店,/shop/516151,小吃快餐,西城区新街口北大街10号 83221475,老北京小吃 新街口,面茶 豌豆黄 奶油炸糕,12,7.1,5.8,5.7,376,116.378876,39.95346
呷哺呷哺(明珠店) 分店,/shop/511549,火锅,西城区横二条59号明珠商场8楼 ,其他火锅 西单,金针菇 豆皮 麻酱小料,30,7.4,6,5.7,376,116.3827,39.916054
牛舌那点事儿(亚运村店) 分店,/shop/5453088,小吃快餐,朝阳区北苑路安慧里一区14号楼3号 64958876,烧烤 亚运村,牛舌厚切 牛小排 上等牛舌,117,9.1,8.7,8.9,375,116.422,39.998714
拿渡麻辣香锅(燕莎奥特莱斯店) 分店,/shop/2420149,川菜,朝阳区东四环南路9号燕莎奥特莱斯购物中心C座3楼 87386799,香锅 劲松/潘家园,金针菇 午餐肉 藕片,69,7.6,7.9,7.1,375,116.49243,39.8839
郭林家常菜(通州店) 分店,/shop/2010208,北京菜,通州区车站路14号 80881370,家常菜 婚宴酒店 梨园,烤鸭 宫保鸡丁 干锅茶树菇,69,7.5,8,7.5,375,116.66952,39.906784
此时此刻比萨(魏公村店) 分店,/shop/2358940,西餐,海淀区魏公村小区20号楼1层 88579888,比萨 魏公村,金枪鱼沙拉 至尊至善 奥尔良烤翅,37,7.2,7.1,6.7,375,116.323395,39.95861
8号温泉,/shop/2122720,北京菜,朝阳区朝阳公园西路8号 65918888,洗浴 家常菜 朝阳公园/团结湖,特色:洗浴??温泉??休闲小憩,252,8.8,8.5,9,375,116.48168,39.95379
猫眼餐厅(陶然亭店) 分店,/shop/2181862,西餐,西城区陶然亭路8号 63556097,比萨 菜市口,金枪鱼沙拉 超级至尊 雪糕黑天使,49,7.2,7.6,7.1,374,116.3858,39.884724
火洲客烤羊蝎子,/shop/5254055,火锅,西城区新街口南大街137号 15300029732,羊蝎子 新街口,馕坑烤羊蝎子 羊肉串 大盘鸡,61,8.4,7.5,7.9,374,116.379166,39.94149
富力万丽酒店BLD西餐厅,/shop/4115141,自助餐,朝阳区东三环中路61号富力万丽酒店4楼 58638223,自助餐 国贸,三文鱼 甜品 雪蟹腿,156,8.1,9.1,8.9,374,116.46732,39.90362
蜀园饭庄(松园路店) 分店,/shop/512357,川菜,昌平区松园路 89715291,川菜 昌平镇,水煮鱼 糖醋里脊 水煮牛肉,47,8.1,7.8,7.5,373,116.25696,40.22976
康仔港式云吞粉面(磁器口店) 分店,/shop/2038672,小吃快餐,东城区崇文门外大街11号新成文化大厦南侧1楼 67088189,粉面馆 崇文门,鲜虾云吞 鲜虾云吞面 浓汤云吞面,25,7.7,7.3,7.8,373,116.42458,39.899925
大得涮肉,/shop/2937730,火锅,朝阳区新源街45号 64616999,涮羊肉 亮马桥/三元桥,大得羔羊肉 手切鲜羊肉 麻酱小料,82,8.9,8.6,8.6,373,116.46178,39.956467
花家怡园(八爷府王府井店) 分店,/shop/5433994,北京菜,东城区王府井东街8号澳门中心商场3楼 51283326,家常菜 婚宴酒店 王府井/东单,霸王鸡 八爷烤鸭 花家白菜,170,8.9,9.4,9.2,372,116.41944,39.921036
大鸭梨烤鸭店(青塔店) 分店,/shop/2049274,北京菜,丰台区青塔小区秀园2号楼 68675408,烤鸭 婚宴酒店 青塔,烤鸭 水煮鱼 大拌菜,59,7.6,7.7,6.6,372,116.27068,39.898376
重庆刘一手(亚运村店) 分店,/shop/562808,火锅,朝阳区安立路安慧里二区4号楼15号2楼 64893758,其他火锅 婚宴酒店 亚运村,毛肚 刘一手豆腐 鸭血,82,7.8,7.5,7.4,371,116.41506,40.001034
老陕面食馆(西单店) 分店,/shop/511578,小吃快餐 西北菜,西城区西长安街15号民航营业大厦后楼1楼 66569915,西北菜 粉面馆 西单,肉夹馍 油泼面 羊肉泡馍,24,7.3,5.9,5.7,371,116.38473,39.91447
聚点串吧(广外店) 分店,/shop/3089320,小吃快餐,西城区红居街10-8号远见名苑底座 63285678,烧烤 广外大街,涮毛肚 羊肉串 鸡脆骨,55,7.6,7,7.2,371,116.34613,39.891285
又一福老北京炸酱面,/shop/565017,小吃快餐,西城区展览路14号 68350918,炸酱面 阜成门,炸酱面 爆肚 麻豆腐,33,6.9,6.8,6.7,370,116.35097,39.93701
双福园酒楼(双榆树店) 分店,/shop/509267,东北菜,海淀区双榆树北路57号 82625023,东北菜 双榆树,大拉皮 锅包肉 东北乱炖,42,8.3,6.8,6.6,370,116.3282,39.97869
过桥缘(五道口店) 分店,/shop/2404255,小吃快餐,海淀区成府路28号五道口购物中心5楼17号 62666191,粉面馆 五道口,过桥米线 番茄米线 麻辣米线,29,8.1,8.3,8.2,370,116.34587,39.998337
小肠陈饭庄(草桥店) 分店,/shop/561413,小吃快餐,丰台区草桥东路8号院1号楼 87887815,老北京小吃 草桥,卤煮火锅 卤煮 蓑衣黄瓜,48,7.7,7.5,7.3,369,116.3664,39.855686
箩箩酸汤鱼火锅(朝阳公园店) 分店,/shop/510430,贵州菜,朝阳区农展馆南路1号 65940939,贵州菜 朝阳公园/团结湖,酸汤鱼 米豆腐 酸汤鲶鱼,73,7.7,6.4,7.1,369,116.48131,39.94251
辣婆婆(东元大都店) 分店,/shop/3375865,川菜,朝阳区元大都城垣遗址公园6号 64956166,川菜 对外经贸,水煮鱼 毛血旺 香辣虾,88,8.3,8.5,8.3,369,116.39737,39.982113
蜀味浓,/shop/508321,川菜 火锅,海淀区苏州街9号 62548031,川菜 其他火锅 中关村,水煮鱼 火锅 毛血旺,76,7,6.3,6,368,116.31194,39.986107
巴贝拉(朝外丰联店) 分店,/shop/4555806,西餐,朝阳区朝阳门外大街18号丰联广场B1楼 65887008,西式简餐 朝外大街,披萨 特色烤鸡翅 土豆泥,44,7.5,8,8,368,116.44501,39.929554
渝乡人家(国贸店) 分店,/shop/2444512,川菜,朝阳区东三环南路2号瑞赛商务楼 65681556,川菜 国贸,水煮鱼 川北凉粉 牛蛙,65,7.7,7.8,7.9,367,116.47142,39.912025
鑫巴蜀水煮鱼川菜馆(昌平店) 分店,/shop/559753,川菜,昌平区镇鼓楼南大街中段 89710666,川菜 婚宴酒店 昌平镇,水煮鱼 宫爆鸡丁 烤鸭,53,8,7.1,6.9,367,0,0
新辣道鱼火锅(朝阳大悦城店) 分店,/shop/6038663,火锅,朝阳区朝阳北路101号朝阳大悦城7楼 85516987,鱼火锅 十里堡,梭边鱼 虾滑 龙利鱼,86,8.2,8.1,8,367,116.52751,39.929585
小小酒家,/shop/2178826,北京菜,朝阳区百子湾路32号3号楼A座103号苹果社区北区底商 58263987,家常菜 大望路,红烧带鱼 馒头 红烧肉,51,7.7,6,6.1,367,116.477806,39.90424
蜀香苑 分店,/shop/2448274,川菜,海淀区学院南路39号 82219018,川菜 北下关,水煮鱼 蓝莓山药 烤鱼,46,8.6,8.1,8.1,366,116.35158,39.96404
呷哺呷哺(乐成中心店) 分店,/shop/3151786,火锅,朝阳区东三环中路20号乐成中心24号楼B1楼 ,其他火锅 双井,麻酱小料 金针菇 豆皮,39,8.4,8,8,366,116.4689,39.900604
大食代(富力广场店) 分店,/shop/2647597,小吃快餐,朝阳区东三环中路65号富力广场B02号 59037050,快餐/简餐 双井,生煎包 麻辣烫 麻辣香锅,29,7.2,7,6.9,366,116.46757,39.90093
香品苑烤鱼坊(建外SOHO店),/shop/514590,川菜,朝阳区东三环中路39号建外SOHO楼4号楼0409 58695604,烤鱼 国贸,烤鱼 香辣烤鱼 麻辣牛蛙,67,7.3,6.1,6.6,365,116.46709,39.911022
天香仁和川菜,/shop/3468961,川菜,朝阳区朝阳公园路6号蓝色港湾国际商区S09号 59056771,川菜 婚宴酒店 亮马桥/三元桥 朝阳公园/团结湖,招牌鲶鱼 竹荪三鲜 手撕鸡,84,8.1,8.4,8.4,365,116.48019,39.953854
柳州螺蛳粉(雅宝商城店) 分店,/shop/4693633,小吃快餐,朝阳区朝阳门外大街26号朝外MEN雅宝商城底商 85653818,粉面馆 朝外大街,螺蛳粉 酸笋 原味螺蛳粉,23,8.2,8,7.9,365,116.44856,39.928158
丽华快餐 分店,/shop/2494432,小吃快餐,多家连锁店 67781234,快餐/简餐,15元套餐 大排套餐 套餐,18,6.6,6.9,7.8,365,0,0
好姐妹碳烤羊腿,/shop/4534610,小吃快餐,东城区和平西桥胜古庄社区北 64438069,烧烤 和平里,烤羊腿 炼乳面包片 烤羊排,71,8.3,7,7.8,365,116.42328,39.9757
草帽鱼,/shop/5530664,火锅,朝阳区八里庄北里1号院农民日报社内 85834199,其他火锅 十里堡,草帽鱼 孜然小土豆 玉米饼,68,8.5,8.7,8.6,365,116.507935,39.9298
面香八方(牡丹园店) 分店,/shop/3270580,小吃快餐,海淀区花园路翠微百货牡丹美食街2号 82026388,粉面馆 北太平庄,刀削面 传统牛肉面 香辣牛肚面,28,8.3,8.2,8,364,116.375854,39.98409
海底捞火锅(大钟寺中坤店) 分店,/shop/6347076,火锅,海淀区北三环西路23号大钟寺中坤广场E栋5楼 62133511,其他火锅 北下关,虾滑 滑牛肉 肥牛,95,9.3,9.3,9.4,364,116.34876,39.97143
姑姑宴(国瑞城店) 分店,/shop/5621773,小吃快餐 川菜,东城区崇文门外大街18号国瑞城购物中心3楼 67173771,川菜 其他小吃 崇文门,冒菜 红油抄手 棒棒鸡丝凉面,50,7.9,7.9,8,364,116.42577,39.903683
比格比萨(方庄店) 分店,/shop/3152488,自助餐,丰台区蒲方路芳城园三区16号楼F栋2楼 67668178,比萨 自助餐 方庄,鸡翅 蛋挞 比萨,52,7.5,7.8,7.6,364,116.44304,39.872017
赛百味(学院路店) 分店,/shop/511694,西餐,海淀区学清路38号金码大厦A座1楼 82838918,西式简餐 五道口,金枪鱼三明治 金枪鱼 牛肉丸三明治,26,8.2,7.9,7.9,363,116.36019,40.007355
麦当劳(新王府井店) 分店,/shop/2672446,小吃快餐,东城区王府井大街200号工美大厦1-2楼 65120499,快餐/简餐 王府井/东单,麦辣鸡腿堡 巨无霸 麦乐鸡,25,7.6,7.7,7,363,116.41795,39.917194
萨莉亚(望京店) 分店,/shop/3476626,西餐,朝阳区广顺北大街16号望京华彩商业中心4楼 59814245,西式简餐 望京,金枪鱼沙拉 意面 蒜香蜗牛,35,7.8,7.9,7.9,362,116.47503,40.016914
眉州东坡酒楼(崇文门店) 分店,/shop/5532708,川菜,东城区东打磨厂街7号新世界女子百货1-2楼 57393036,川菜 婚宴酒店 崇文门,东坡肘子 宫保鸡丁 香肠,72,8.9,8.8,8.8,362,116.41944,39.906292
大碗居(东四店) 分店,/shop/2432653,北京菜,东城区东四北大街343号银地宾馆2楼 64022800,家常菜 东四,宫爆鸡丁 鱼头泡饼 酸汤鱼,58,8.2,8,8.2,362,116.42361,39.9347
隐泉之语(8号公馆店) 分店,/shop/2412826,日本,朝阳区朝阳公园西门8号公馆内 65088585,日本料理 朝阳公园/团结湖,摩托罗拉卷 三文鱼 炸虾天妇罗,216,8.8,9.1,8.8,361,116.48243,39.9432
双龙烤肉店,/shop/511181,小吃快餐,海淀区阜成门北一街185号 68309024,烧烤 航天桥 阜成门,烤五花肉 五花肉 牛肉,59,8.6,4.6,5.4,361,116.36297,39.93101
金百万烤鸭店(望京花园店) 分店,/shop/5217199,北京菜,朝阳区望京花园小区214号 84710634,烤鸭 家常菜 望京,烤鸭 精品烤鸭 麻辣馋嘴蛙,68,8.4,8.2,8.2,361,116.48463,40.014233
大碗居(方庄店) 分店,/shop/4509549,北京菜,丰台区芳星路芳星园二区19号楼1号平台 67668737,家常菜 方庄,宫保鸡丁 大碗居烩菜 乾隆白菜,57,8.7,8.3,8.4,361,116.44077,39.87037
西龙纤味拉面馆(三里屯Village) 分店,/shop/2875906,小吃快餐,朝阳区三里屯路19号三里屯Village南区S9-32号 64159699,粉面馆 三里屯,蜜汁猪扒 饭团 改良麻辣担担面,44,7.4,7.9,7.9,360,116.46113,39.939796
玩辣主题餐厅(和平西桥店) 分店,/shop/4097669,川菜,朝阳区樱花园西街8-3号 64445158,川菜 对外经贸,蜂窝土豆 江团鱼 盐帮麻香鸡,69,8.6,8.3,8,360,116.42464,39.979137
方园烤鸭店 分店,/shop/3005209,北京菜,海淀区海淀大街35号大地花园酒店2楼 82620008,烤鸭 家常菜 中关村,烤鸭 宫保鸡丁 干锅茶树菇,57,8.2,8,7.9,360,116.31257,39.98911
柳林烤鸭店,/shop/2855014,北京菜,海淀区玉渊潭南路专家公寓院 68519938,烤鸭 公主坟/万寿路,烤鸭 精品烤鸭 盖帽土豆泥,55,8.2,8.1,8.1,359,116.317635,39.917793
君琴花,/shop/512784,贵州菜,东城区美术馆后街88号 64047600,贵州菜 东四,酸汤鱼 怪噜饭 米豆腐,70,7.3,5.5,6.9,359,116.41706,39.93385
